student_id,course_id,action,date
35,4,quiz_attempt,2026-03-07
61,6,forum_post,2026-03-03
43,7,quiz_attempt,2026-03-14
87,10,video_watch,2026-03-02
58,8,video_watch,2026-03-15
43,3,quiz_attempt,2026-03-13
37,9,login,2026-03-10
55,7,quiz_attempt,2026-03-02
58,8,video_watch,2026-03-06
60,4,submission,2026-03-14
70,6,view,2026-03-05
4,5,video_watch,2026-03-07
20,6,forum_post,2026-03-04
85,4,download,2026-03-10
26,3,video_watch,2026-03-11
88,9,quiz_attempt,2026-03-12
37,3,quiz_attempt,2026-03-04
43,8,download,2026-03-03
95,2,quiz_attempt,2026-03-08
47,3,forum_post,2026-03-08
55,4,forum_post,2026-03-11
63,4,quiz_attempt,2026-03-05
52,5,submission,2026-03-09
87,9,forum_post,2026-03-07
37,10,login,2026-03-07
12,7,forum_post,2026-03-09
44,5,download,2026-03-08
108,4,download,2026-03-10
42,2,submission,2026-03-02
36,4,forum_post,2026-03-09
47,2,submission,2026-03-15
79,4,forum_post,2026-03-08
61,1,view,2026-03-01
49,4,submission,2026-03-03
74,1,submission,2026-03-12
103,1,login,2026-03-05
25,10,submission,2026-03-14
91,9,forum_post,2026-03-01
105,3,submission,2026-03-12
30,10,view,2026-03-02
40,2,quiz_attempt,2026-03-07
29,10,video_watch,2026-03-05
4,7,view,2026-03-06
30,3,forum_post,2026-03-10
103,7,video_watch,2026-03-12
75,6,video_watch,2026-03-07
101,4,download,2026-03-02
48,3,forum_post,2026-03-15
70,10,forum_post,2026-03-15
95,1,view,2026-03-07
88,5,download,2026-03-14
47,2,view,2026-03-11
26,7,forum_post,2026-03-05
82,8,login,2026-03-10
26,8,forum_post,2026-03-01
26,9,view,2026-03-04
87,4,download,2026-03-02
22,2,submission,2026-03-02
103,6,video_watch,2026-03-13
88,1,login,2026-03-07
37,10,download,2026-03-05
70,1,video_watch,2026-03-13
47,4,view,2026-03-04
58,5,view,2026-03-08
55,8,forum_post,2026-03-13
101,5,download,2026-03-13
12,5,login,2026-03-14
82,9,video_watch,2026-03-12
113,2,forum_post,2026-03-01
11,7,submission,2026-03-10
52,1,login,2026-03-05
42,2,login,2026-03-07
84,5,download,2026-03-11
108,2,video_watch,2026-03-01
32,5,forum_post,2026-03-15
76,1,view,2026-03-09
105,7,video_watch,2026-03-07
54,7,download,2026-03-01
11,10,download,2026-03-01
37,5,view,2026-03-02
29,5,download,2026-03-15
87,5,download,2026-03-05
65,1,view,2026-03-06
29,2,submission,2026-03-01
91,10,forum_post,2026-03-02
94,10,login,2026-03-04
42,7,login,2026-03-02
93,8,login,2026-03-14
61,8,login,2026-03-04
111,2,download,2026-03-11
24,1,view,2026-03-05
50,1,view,2026-03-15
89,9,video_watch,2026-03-11
61,5,login,2026-03-02
40,9,submission,2026-03-14
8,5,quiz_attempt,2026-03-03
94,2,video_watch,2026-03-15
23,4,submission,2026-03-08
79,6,submission,2026-03-07
75,7,view,2026-03-10
11,4,download,2026-03-13
47,1,forum_post,2026-03-08
95,10,login,2026-03-11
74,2,video_watch,2026-03-10
6,3,view,2026-03-11
65,2,quiz_attempt,2026-03-05
32,2,forum_post,2026-03-04
47,6,view,2026-03-06
32,7,download,2026-03-11
20,3,submission,2026-03-02
26,9,quiz_attempt,2026-03-14
45,6,view,2026-03-06
64,8,forum_post,2026-03-05
11,1,view,2026-03-11
68,8,download,2026-03-09
112,10,quiz_attempt,2026-03-09
62,6,submission,2026-03-07
23,5,download,2026-03-10
112,4,login,2026-03-01
18,2,download,2026-03-11
85,7,submission,2026-03-06
5,4,quiz_attempt,2026-03-06
66,5,view,2026-03-14
21,8,forum_post,2026-03-12
61,8,view,2026-03-07
5,3,video_watch,2026-03-11
81,7,quiz_attempt,2026-03-01
113,7,video_watch,2026-03-01
35,1,forum_post,2026-03-01
47,5,video_watch,2026-03-11
30,2,video_watch,2026-03-04
9,7,download,2026-03-11
55,3,quiz_attempt,2026-03-01
79,8,video_watch,2026-03-13
98,1,login,2026-03-11
26,7,download,2026-03-10
14,5,video_watch,2026-03-13
12,8,view,2026-03-09
44,1,submission,2026-03-07
103,4,download,2026-03-12
90,2,quiz_attempt,2026-03-14
76,3,view,2026-03-03
63,3,view,2026-03-03
105,3,quiz_attempt,2026-03-01
25,5,submission,2026-03-06
65,9,view,2026-03-06
23,10,download,2026-03-05
22,1,quiz_attempt,2026-03-02
22,9,quiz_attempt,2026-03-08
23,2,view,2026-03-06
98,2,view,2026-03-06
114,6,view,2026-03-06
4,3,view,2026-03-13
62,10,view,2026-03-15
9,7,quiz_attempt,2026-03-02
81,8,download,2026-03-01
112,8,download,2026-03-04
114,3,download,2026-03-01
11,1,quiz_attempt,2026-03-02
99,5,video_watch,2026-03-12
87,4,quiz_attempt,2026-03-02
53,6,video_watch,2026-03-13
40,9,video_watch,2026-03-15
12,5,quiz_attempt,2026-03-08
105,7,video_watch,2026-03-08
6,3,download,2026-03-01
64,2,forum_post,2026-03-09
105,10,view,2026-03-01
43,4,video_watch,2026-03-06
49,9,forum_post,2026-03-12
114,4,submission,2026-03-09
70,2,forum_post,2026-03-03
12,4,video_watch,2026-03-11
99,8,quiz_attempt,2026-03-15
57,7,download,2026-03-10
84,6,video_watch,2026-03-06
63,6,quiz_attempt,2026-03-15
49,6,download,2026-03-10
24,1,download,2026-03-13
30,3,download,2026-03-15
9,7,download,2026-03-07
82,1,forum_post,2026-03-05
36,3,download,2026-03-10
42,7,login,2026-03-07
68,1,submission,2026-03-06
55,8,view,2026-03-04
116,5,quiz_attempt,2026-03-08
100,2,submission,2026-03-06
44,8,submission,2026-03-02
60,7,forum_post,2026-03-09
68,5,download,2026-03-15
63,1,view,2026-03-06
60,1,download,2026-03-05
96,8,forum_post,2026-03-07
53,10,view,2026-03-11
53,7,quiz_attempt,2026-03-05
95,8,video_watch,2026-03-14
49,3,quiz_attempt,2026-03-13
84,9,quiz_attempt,2026-03-11
21,4,forum_post,2026-03-03
3,3,view,2026-03-05
79,1,video_watch,2026-03-01
30,2,submission,2026-03-12
