student_id,course_id,action,date
87,9,video_watch,2025-07-25
109,5,quiz_attempt,2025-07-16
35,5,view,2025-07-01
46,7,view,2025-07-30
100,9,video_watch,2025-07-29
116,8,download,2025-07-28
55,1,quiz_attempt,2025-07-01
15,8,quiz_attempt,2025-07-10
30,2,login,2025-07-12
20,7,quiz_attempt,2025-07-01
38,7,submission,2025-07-07
18,9,download,2025-07-29
94,7,login,2025-07-30
55,1,view,2025-07-25
111,4,submission,2025-07-13
77,5,quiz_attempt,2025-07-14
20,9,video_watch,2025-07-09
54,8,forum_post,2025-07-27
62,3,view,2025-07-12
37,1,quiz_attempt,2025-07-29
9,2,view,2025-07-10
93,3,submission,2025-07-14
45,1,view,2025-07-22
9,8,forum_post,2025-07-09
109,7,submission,2025-07-18
65,3,quiz_attempt,2025-07-25
48,9,forum_post,2025-07-30
33,3,login,2025-07-31
54,1,view,2025-07-05
23,9,login,2025-07-25
21,1,forum_post,2025-07-27
66,7,download,2025-07-24
5,7,submission,2025-07-10
82,8,login,2025-07-25
1,4,download,2025-07-05
64,3,view,2025-07-09
8,5,forum_post,2025-07-08
1,4,submission,2025-07-23
54,9,download,2025-07-06
14,10,forum_post,2025-07-21
94,4,login,2025-07-05
48,1,quiz_attempt,2025-07-07
12,7,login,2025-07-20
9,2,video_watch,2025-07-02
103,7,download,2025-07-10
11,4,quiz_attempt,2025-07-14
3,1,download,2025-07-14
99,5,login,2025-07-09
32,5,quiz_attempt,2025-07-23
58,4,quiz_attempt,2025-07-29
99,3,login,2025-07-01
99,6,view,2025-07-10
26,5,download,2025-07-04
37,3,quiz_attempt,2025-07-31
55,6,quiz_attempt,2025-07-10
8,2,forum_post,2025-07-01
4,3,quiz_attempt,2025-07-12
32,10,download,2025-07-20
77,4,forum_post,2025-07-09
6,10,submission,2025-07-03
54,3,forum_post,2025-07-24
98,2,login,2025-07-19
14,4,forum_post,2025-07-15
38,2,download,2025-07-20
66,5,forum_post,2025-07-16
9,9,forum_post,2025-07-05
93,3,view,2025-07-14
4,5,video_watch,2025-07-28
63,6,quiz_attempt,2025-07-15
109,7,login,2025-07-16
58,9,download,2025-07-26
75,3,download,2025-07-09
81,5,login,2025-07-31
46,1,video_watch,2025-07-23
14,7,submission,2025-07-22
114,9,login,2025-07-06
62,9,submission,2025-07-18
33,7,download,2025-07-09
6,3,login,2025-07-06
113,4,download,2025-07-23
5,9,submission,2025-07-17
52,5,quiz_attempt,2025-07-28
50,5,forum_post,2025-07-09
4,2,view,2025-07-08
93,9,view,2025-07-10
93,3,quiz_attempt,2025-07-30
102,5,video_watch,2025-07-26
99,4,video_watch,2025-07-07
114,2,login,2025-07-21
23,10,quiz_attempt,2025-07-11
18,9,quiz_attempt,2025-07-24
102,7,download,2025-07-10
76,1,forum_post,2025-07-27
5,6,view,2025-07-24
49,3,quiz_attempt,2025-07-01
114,10,login,2025-07-24
103,5,video_watch,2025-07-21
98,9,view,2025-07-27
62,4,quiz_attempt,2025-07-09
6,10,forum_post,2025-07-26
19,3,submission,2025-07-08
37,6,view,2025-07-29
3,2,submission,2025-07-06
71,3,video_watch,2025-07-28
70,4,download,2025-07-16
20,5,login,2025-07-10
68,3,video_watch,2025-07-13
98,4,login,2025-07-05
40,7,view,2025-07-15
48,2,forum_post,2025-07-17
102,1,download,2025-07-04
103,7,login,2025-07-04
5,1,view,2025-07-08
18,5,view,2025-07-31
79,1,video_watch,2025-07-31
5,2,download,2025-07-24
66,2,view,2025-07-05
3,10,submission,2025-07-27
68,5,quiz_attempt,2025-07-16
94,4,login,2025-07-18
24,9,login,2025-07-01
93,2,download,2025-07-10
54,9,video_watch,2025-07-14
12,1,view,2025-07-01
11,7,submission,2025-07-05
30,5,view,2025-07-30
33,2,submission,2025-07-06
8,4,login,2025-07-31
82,6,login,2025-07-20
45,2,quiz_attempt,2025-07-30
18,1,download,2025-07-05
70,7,download,2025-07-11
79,3,forum_post,2025-07-14
94,5,download,2025-07-27
82,6,login,2025-07-09
65,6,quiz_attempt,2025-07-26
40,1,video_watch,2025-07-30
94,3,quiz_attempt,2025-07-05
33,8,forum_post,2025-07-26
3,2,login,2025-07-19
1,5,view,2025-07-03
76,3,view,2025-07-25
33,6,quiz_attempt,2025-07-16
1,8,forum_post,2025-07-14
98,6,view,2025-07-26
87,7,submission,2025-07-18
65,9,download,2025-07-16
114,9,video_watch,2025-07-08
33,2,download,2025-07-23
58,9,download,2025-07-25
50,2,view,2025-07-12
16,4,video_watch,2025-07-01
32,9,submission,2025-07-31
102,2,login,2025-07-30
23,6,video_watch,2025-07-28
102,5,submission,2025-07-05
4,7,view,2025-07-07
50,1,forum_post,2025-07-05
109,3,submission,2025-07-24
67,7,quiz_attempt,2025-07-02
54,10,login,2025-07-16
79,3,login,2025-07-05
32,3,login,2025-07-08
40,1,download,2025-07-27
58,3,video_watch,2025-07-06
26,3,forum_post,2025-07-17
85,8,submission,2025-07-24
66,8,video_watch,2025-07-21
5,5,login,2025-07-05
53,1,download,2025-07-25
70,9,view,2025-07-01
19,7,forum_post,2025-07-31
71,9,forum_post,2025-07-27
112,10,download,2025-07-10
11,7,view,2025-07-09
74,9,submission,2025-07-31
81,4,submission,2025-07-20
53,4,submission,2025-07-06
63,10,video_watch,2025-07-03
84,8,quiz_attempt,2025-07-21
48,7,view,2025-07-02
77,7,view,2025-07-09
54,2,login,2025-07-12
98,6,login,2025-07-08
82,3,download,2025-07-04
42,4,download,2025-07-01
100,4,download,2025-07-07
116,4,quiz_attempt,2025-07-03
46,10,login,2025-07-19
3,1,login,2025-07-11
74,5,login,2025-07-12
82,7,download,2025-07-07
101,7,forum_post,2025-07-12
81,2,quiz_attempt,2025-07-14
91,2,download,2025-07-26
94,1,download,2025-07-26
103,8,download,2025-07-28
116,5,view,2025-07-05
84,2,forum_post,2025-07-03
11,4,video_watch,2025-07-22
12,3,download,2025-07-17
98,9,video_watch,2025-07-11
72,3,quiz_attempt,2025-07-10
32,10,video_watch,2025-07-31
37,1,forum_post,2025-07-25
33,4,view,2025-07-20
98,2,view,2025-07-19
65,2,video_watch,2025-07-01
12,5,download,2025-07-28
74,8,login,2025-07-15
101,3,quiz_attempt,2025-07-06
42,5,download,2025-07-12
30,2,login,2025-07-06
71,5,submission,2025-07-09
62,3,login,2025-07-19
55,1,quiz_attempt,2025-07-28
82,7,submission,2025-07-28
81,8,quiz_attempt,2025-07-17
101,6,login,2025-07-22
110,9,submission,2025-07-09
93,10,forum_post,2025-07-02
87,9,login,2025-07-05
54,5,submission,2025-07-06
