student_id,course_id,action,date
93,7,view,2025-09-22
105,5,download,2025-09-23
102,6,view,2025-09-19
96,7,view,2025-09-25
45,10,quiz_attempt,2025-09-28
95,10,login,2025-09-23
106,10,login,2025-09-25
28,10,login,2025-09-17
4,3,forum_post,2025-09-07
89,10,video_watch,2025-09-25
67,3,login,2025-09-21
11,2,quiz_attempt,2025-09-03
61,7,download,2025-09-23
25,7,submission,2025-09-23
68,3,video_watch,2025-09-11
8,2,quiz_attempt,2025-09-12
67,7,quiz_attempt,2025-09-16
110,3,quiz_attempt,2025-09-13
46,4,quiz_attempt,2025-09-21
66,6,submission,2025-09-25
61,9,quiz_attempt,2025-09-01
60,1,download,2025-09-02
90,2,view,2025-09-01
18,1,login,2025-09-11
25,5,login,2025-09-26
56,10,quiz_attempt,2025-09-28
19,3,view,2025-09-21
11,3,download,2025-09-07
81,2,video_watch,2025-09-22
32,10,quiz_attempt,2025-09-19
67,8,forum_post,2025-09-28
67,9,view,2025-09-27
88,1,download,2025-09-02
42,2,video_watch,2025-09-30
64,5,login,2025-09-12
8,10,download,2025-09-06
61,8,view,2025-09-20
32,10,quiz_attempt,2025-09-15
108,7,video_watch,2025-09-15
24,9,login,2025-09-11
89,6,view,2025-09-08
114,4,video_watch,2025-09-13
53,6,login,2025-09-30
85,10,login,2025-09-28
87,2,forum_post,2025-09-21
44,9,download,2025-09-19
42,9,submission,2025-09-25
45,4,quiz_attempt,2025-09-11
93,8,video_watch,2025-09-07
23,7,submission,2025-09-14
36,2,submission,2025-09-01
114,2,quiz_attempt,2025-09-18
85,10,submission,2025-09-10
11,5,video_watch,2025-09-22
57,9,video_watch,2025-09-02
72,2,quiz_attempt,2025-09-29
63,10,download,2025-09-06
3,1,download,2025-09-01
84,5,submission,2025-09-07
106,9,login,2025-09-27
62,9,download,2025-09-28
67,9,quiz_attempt,2025-09-22
53,4,login,2025-09-15
8,4,forum_post,2025-09-11
28,4,submission,2025-09-07
52,10,login,2025-09-02
36,4,forum_post,2025-09-04
23,1,view,2025-09-22
22,3,submission,2025-09-27
91,6,video_watch,2025-09-13
53,3,view,2025-09-20
89,10,forum_post,2025-09-09
9,10,forum_post,2025-09-28
64,4,forum_post,2025-09-24
35,7,forum_post,2025-09-01
48,7,submission,2025-09-09
72,8,quiz_attempt,2025-09-20
70,7,login,2025-09-23
105,3,forum_post,2025-09-23
76,2,forum_post,2025-09-04
24,3,video_watch,2025-09-16
19,3,download,2025-09-11
71,5,forum_post,2025-09-23
100,5,download,2025-09-10
98,10,quiz_attempt,2025-09-04
1,7,video_watch,2025-09-29
46,2,download,2025-09-28
11,4,view,2025-09-17
74,8,submission,2025-09-04
24,4,login,2025-09-27
25,3,login,2025-09-25
19,4,submission,2025-09-20
90,8,forum_post,2025-09-05
88,10,video_watch,2025-09-02
12,4,video_watch,2025-09-07
32,6,video_watch,2025-09-09
67,6,submission,2025-09-07
57,7,submission,2025-09-05
23,9,login,2025-09-08
8,4,quiz_attempt,2025-09-22
88,1,video_watch,2025-09-15
19,4,download,2025-09-17
98,9,view,2025-09-05
108,6,login,2025-09-04
19,7,download,2025-09-18
78,10,forum_post,2025-09-06
44,6,login,2025-09-05
14,4,login,2025-09-13
95,10,login,2025-09-27
25,10,login,2025-09-28
76,1,download,2025-09-18
28,1,forum_post,2025-09-27
68,10,forum_post,2025-09-13
98,10,submission,2025-09-15
109,8,download,2025-09-09
81,8,submission,2025-09-30
32,8,download,2025-09-29
33,4,view,2025-09-10
67,7,quiz_attempt,2025-09-29
79,6,forum_post,2025-09-01
62,5,view,2025-09-02
94,7,forum_post,2025-09-29
45,4,submission,2025-09-05
106,4,submission,2025-09-14
48,8,forum_post,2025-09-15
88,7,submission,2025-09-12
15,6,forum_post,2025-09-13
93,9,view,2025-09-08
20,4,download,2025-09-07
33,8,download,2025-09-28
4,6,forum_post,2025-09-10
20,7,view,2025-09-16
14,9,forum_post,2025-09-15
102,10,submission,2025-09-02
46,4,quiz_attempt,2025-09-18
79,7,download,2025-09-14
8,8,login,2025-09-23
7,7,download,2025-09-22
67,5,forum_post,2025-09-22
56,3,forum_post,2025-09-13
52,4,view,2025-09-14
3,8,view,2025-09-28
54,8,quiz_attempt,2025-09-20
49,9,forum_post,2025-09-21
74,2,video_watch,2025-09-03
66,1,login,2025-09-30
84,6,video_watch,2025-09-03
3,6,view,2025-09-24
32,4,quiz_attempt,2025-09-27
19,6,download,2025-09-30
3,10,video_watch,2025-09-15
68,6,forum_post,2025-09-06
23,5,login,2025-09-26
55,3,view,2025-09-06
48,2,download,2025-09-30
4,3,download,2025-09-18
68,5,forum_post,2025-09-28
89,2,forum_post,2025-09-05
88,2,video_watch,2025-09-02
93,7,submission,2025-09-13
85,3,video_watch,2025-09-01
63,6,submission,2025-09-19
52,3,submission,2025-09-29
78,8,forum_post,2025-09-19
81,6,login,2025-09-29
90,2,view,2025-09-05
102,7,view,2025-09-04
46,6,quiz_attempt,2025-09-23
66,6,download,2025-09-26
11,1,download,2025-09-29
63,7,view,2025-09-12
113,4,download,2025-09-09
87,1,submission,2025-09-11
71,1,forum_post,2025-09-08
64,5,submission,2025-09-14
15,1,quiz_attempt,2025-09-24
94,2,quiz_attempt,2025-09-18
74,3,video_watch,2025-09-30
70,10,login,2025-09-10
36,4,submission,2025-09-13
25,1,forum_post,2025-09-22
35,7,quiz_attempt,2025-09-12
96,7,submission,2025-09-23
15,3,quiz_attempt,2025-09-24
21,9,view,2025-09-16
98,5,login,2025-09-30
105,2,video_watch,2025-09-22
3,9,login,2025-09-01
54,2,view,2025-09-03
67,6,login,2025-09-05
52,4,video_watch,2025-09-03
28,1,forum_post,2025-09-01
15,10,login,2025-09-05
82,8,forum_post,2025-09-28
22,2,download,2025-09-04
57,3,view,2025-09-30
66,3,login,2025-09-23
110,1,submission,2025-09-26
91,4,login,2025-09-23
66,7,quiz_attempt,2025-09-21
18,4,submission,2025-09-27
46,8,download,2025-09-23
