student_id,course_id,action,date
37,10,quiz_attempt,2025-03-15
37,3,download,2025-03-29
96,2,quiz_attempt,2025-03-13
98,9,submission,2025-03-25
108,10,login,2025-03-05
65,2,submission,2025-03-15
15,6,view,2025-03-29
37,10,view,2025-03-25
105,7,download,2025-03-30
25,2,download,2025-03-05
50,3,view,2025-03-11
106,6,download,2025-03-29
5,2,quiz_attempt,2025-03-07
37,5,view,2025-03-21
50,10,download,2025-03-03
90,3,download,2025-03-31
118,3,forum_post,2025-03-20
1,10,login,2025-03-27
11,2,login,2025-03-31
70,4,video_watch,2025-03-19
114,10,forum_post,2025-03-01
62,9,quiz_attempt,2025-03-21
50,8,view,2025-03-26
45,5,submission,2025-03-03
25,3,submission,2025-03-14
98,8,view,2025-03-11
22,6,video_watch,2025-03-23
65,6,submission,2025-03-05
79,9,download,2025-03-04
65,4,submission,2025-03-04
71,8,view,2025-03-05
102,1,quiz_attempt,2025-03-31
14,10,submission,2025-03-08
19,6,download,2025-03-24
65,4,video_watch,2025-03-06
62,9,submission,2025-03-16
35,8,login,2025-03-03
36,9,submission,2025-03-31
78,4,download,2025-03-12
46,1,quiz_attempt,2025-03-16
29,5,download,2025-03-01
82,7,view,2025-03-29
70,6,video_watch,2025-03-13
113,1,submission,2025-03-02
44,6,download,2025-03-10
85,7,download,2025-03-15
37,5,video_watch,2025-03-20
87,3,login,2025-03-13
79,6,download,2025-03-31
113,3,view,2025-03-20
47,7,download,2025-03-02
58,1,view,2025-03-23
4,8,download,2025-03-15
118,10,download,2025-03-05
95,10,quiz_attempt,2025-03-06
36,10,forum_post,2025-03-27
50,10,quiz_attempt,2025-03-17
47,9,submission,2025-03-23
50,8,video_watch,2025-03-01
79,6,forum_post,2025-03-04
114,10,quiz_attempt,2025-03-26
11,10,submission,2025-03-09
94,1,download,2025-03-16
103,9,forum_post,2025-03-24
116,3,video_watch,2025-03-22
76,1,download,2025-03-31
3,4,login,2025-03-15
65,7,view,2025-03-14
33,7,download,2025-03-25
29,1,forum_post,2025-03-05
15,4,download,2025-03-11
98,9,submission,2025-03-11
99,8,download,2025-03-11
100,6,forum_post,2025-03-25
70,10,submission,2025-03-07
76,5,download,2025-03-10
106,5,video_watch,2025-03-10
33,8,quiz_attempt,2025-03-16
26,9,video_watch,2025-03-24
66,5,login,2025-03-19
100,7,submission,2025-03-27
26,3,quiz_attempt,2025-03-02
5,2,quiz_attempt,2025-03-30
6,5,forum_post,2025-03-16
54,4,video_watch,2025-03-18
71,9,forum_post,2025-03-09
18,2,download,2025-03-24
78,4,login,2025-03-22
56,4,forum_post,2025-03-08
46,2,submission,2025-03-11
29,2,forum_post,2025-03-25
18,1,download,2025-03-30
19,7,forum_post,2025-03-30
29,8,forum_post,2025-03-07
5,6,quiz_attempt,2025-03-21
25,2,forum_post,2025-03-19
94,9,forum_post,2025-03-24
40,3,submission,2025-03-29
99,1,video_watch,2025-03-13
62,3,forum_post,2025-03-31
7,1,login,2025-03-10
82,6,quiz_attempt,2025-03-15
100,9,submission,2025-03-29
18,9,submission,2025-03-09
44,2,quiz_attempt,2025-03-06
88,5,forum_post,2025-03-06
21,6,video_watch,2025-03-10
44,3,download,2025-03-28
45,7,download,2025-03-11
96,7,forum_post,2025-03-04
24,3,submission,2025-03-11
76,1,quiz_attempt,2025-03-13
78,8,video_watch,2025-03-09
4,5,download,2025-03-24
21,5,forum_post,2025-03-12
78,1,forum_post,2025-03-04
67,5,view,2025-03-13
90,5,forum_post,2025-03-04
7,6,download,2025-03-08
106,3,submission,2025-03-05
88,10,quiz_attempt,2025-03-14
37,8,video_watch,2025-03-18
54,4,forum_post,2025-03-25
48,9,submission,2025-03-17
113,2,download,2025-03-04
25,9,download,2025-03-07
32,3,view,2025-03-11
15,8,login,2025-03-22
33,10,submission,2025-03-03
47,8,video_watch,2025-03-02
88,3,download,2025-03-14
88,10,login,2025-03-18
67,5,forum_post,2025-03-01
36,5,video_watch,2025-03-01
54,10,login,2025-03-02
64,6,forum_post,2025-03-03
100,1,login,2025-03-30
29,1,quiz_attempt,2025-03-14
24,3,video_watch,2025-03-21
114,6,submission,2025-03-15
116,7,login,2025-03-22
100,3,forum_post,2025-03-28
26,2,view,2025-03-18
36,9,view,2025-03-24
106,1,video_watch,2025-03-01
50,8,forum_post,2025-03-24
100,7,download,2025-03-13
94,4,submission,2025-03-12
118,5,view,2025-03-30
3,1,video_watch,2025-03-22
114,10,video_watch,2025-03-30
55,4,view,2025-03-03
102,10,login,2025-03-15
46,4,forum_post,2025-03-02
