student_id,course_id,action,date
57,3,forum_post,2025-11-22
55,5,login,2025-11-28
82,4,quiz_attempt,2025-11-22
98,10,download,2025-11-29
32,3,login,2025-11-03
9,1,forum_post,2025-11-27
42,10,quiz_attempt,2025-11-30
98,1,video_watch,2025-11-27
45,9,submission,2025-11-29
33,5,download,2025-11-05
79,2,submission,2025-11-29
3,9,download,2025-11-24
7,10,submission,2025-11-17
65,8,login,2025-11-18
52,1,video_watch,2025-11-01
33,9,login,2025-11-14
105,6,submission,2025-11-22
24,3,video_watch,2025-11-07
50,10,login,2025-11-10
11,2,video_watch,2025-11-21
82,3,download,2025-11-29
47,10,quiz_attempt,2025-11-26
37,10,forum_post,2025-11-14
42,3,submission,2025-11-24
110,10,forum_post,2025-11-30
46,1,quiz_attempt,2025-11-02
3,4,forum_post,2025-11-04
33,2,video_watch,2025-11-19
22,2,quiz_attempt,2025-11-14
54,8,download,2025-11-21
74,3,submission,2025-11-10
101,6,forum_post,2025-11-13
3,2,video_watch,2025-11-30
21,10,video_watch,2025-11-28
110,3,quiz_attempt,2025-11-21
54,10,submission,2025-11-23
76,10,submission,2025-11-13
74,5,download,2025-11-14
55,5,submission,2025-11-17
85,3,login,2025-11-15
40,3,download,2025-11-11
114,7,view,2025-11-06
3,10,video_watch,2025-11-08
6,5,download,2025-11-18
38,1,download,2025-11-19
101,5,download,2025-11-13
42,4,download,2025-11-02
53,3,quiz_attempt,2025-11-13
46,3,video_watch,2025-11-17
9,10,download,2025-11-03
22,1,download,2025-11-27
81,2,quiz_attempt,2025-11-03
26,2,download,2025-11-29
74,6,forum_post,2025-11-25
79,4,forum_post,2025-11-14
114,4,view,2025-11-16
6,1,quiz_attempt,2025-11-06
74,1,quiz_attempt,2025-11-11
98,2,submission,2025-11-11
60,3,quiz_attempt,2025-11-30
99,5,submission,2025-11-05
33,2,download,2025-11-04
22,6,forum_post,2025-11-02
8,5,quiz_attempt,2025-11-01
5,7,video_watch,2025-11-03
105,8,forum_post,2025-11-03
35,3,forum_post,2025-11-09
54,9,download,2025-11-30
43,7,submission,2025-11-27
103,2,quiz_attempt,2025-11-03
9,5,submission,2025-11-17
114,4,video_watch,2025-11-11
58,7,forum_post,2025-11-13
33,9,submission,2025-11-20
74,10,submission,2025-11-23
9,5,download,2025-11-13
85,2,quiz_attempt,2025-11-11
33,6,video_watch,2025-11-22
15,2,login,2025-11-20
64,10,forum_post,2025-11-06
57,8,quiz_attempt,2025-11-08
50,1,quiz_attempt,2025-11-04
45,8,login,2025-11-14
57,4,video_watch,2025-11-20
110,4,submission,2025-11-11
74,7,forum_post,2025-11-21
38,2,download,2025-11-19
33,6,quiz_attempt,2025-11-20
57,7,submission,2025-11-01
15,1,download,2025-11-21
66,3,quiz_attempt,2025-11-17
88,3,login,2025-11-10
50,7,forum_post,2025-11-28
99,9,download,2025-11-14
53,8,submission,2025-11-02
91,7,quiz_attempt,2025-11-06
40,5,quiz_attempt,2025-11-14
61,8,video_watch,2025-11-15
28,9,login,2025-11-19
32,5,video_watch,2025-11-11
101,4,video_watch,2025-11-17
55,7,view,2025-11-08
65,5,video_watch,2025-11-13
50,3,video_watch,2025-11-21
58,7,quiz_attempt,2025-11-23
48,1,login,2025-11-13
68,10,download,2025-11-12
7,1,login,2025-11-23
22,3,video_watch,2025-11-06
20,3,view,2025-11-10
58,8,submission,2025-11-29
46,8,quiz_attempt,2025-11-13
64,6,download,2025-11-03
118,1,login,2025-11-03
52,5,forum_post,2025-11-04
