student_id,course_id,action,date
96,4,quiz_attempt,2025-12-05
18,3,quiz_attempt,2025-12-10
118,1,download,2025-12-23
42,10,quiz_attempt,2025-12-30
5,9,login,2025-12-27
19,3,video_watch,2025-12-13
21,6,video_watch,2025-12-31
118,10,submission,2025-12-13
102,8,view,2025-12-04
43,1,submission,2025-12-28
57,3,view,2025-12-12
75,5,view,2025-12-13
75,5,login,2025-12-22
6,9,download,2025-12-07
26,3,submission,2025-12-27
62,5,video_watch,2025-12-11
5,4,forum_post,2025-12-26
1,8,download,2025-12-14
22,8,view,2025-12-04
84,1,download,2025-12-21
75,8,download,2025-12-27
60,3,view,2025-12-30
75,2,quiz_attempt,2025-12-24
45,2,download,2025-12-09
105,3,view,2025-12-12
57,3,submission,2025-12-29
24,8,quiz_attempt,2025-12-09
15,1,login,2025-12-16
68,3,video_watch,2025-12-21
81,9,submission,2025-12-26
19,3,view,2025-12-29
37,8,submission,2025-12-05
96,7,forum_post,2025-12-11
47,4,view,2025-12-15
78,2,quiz_attempt,2025-12-30
1,1,video_watch,2025-12-21
60,3,video_watch,2025-12-15
114,1,quiz_attempt,2025-12-11
50,1,login,2025-12-01
32,8,video_watch,2025-12-22
90,3,login,2025-12-10
56,6,submission,2025-12-22
68,2,submission,2025-12-01
102,4,download,2025-12-23
75,4,video_watch,2025-12-13
112,2,submission,2025-12-06
100,4,login,2025-12-07
101,10,quiz_attempt,2025-12-12
32,9,video_watch,2025-12-13
90,1,download,2025-12-21
56,10,forum_post,2025-12-21
116,4,quiz_attempt,2025-12-05
118,10,quiz_attempt,2025-12-27
70,4,view,2025-12-06
32,8,view,2025-12-23
68,9,download,2025-12-20
90,1,quiz_attempt,2025-12-12
29,4,video_watch,2025-12-12
22,3,view,2025-12-14
85,2,download,2025-12-12
100,8,submission,2025-12-03
9,9,submission,2025-12-02
76,3,submission,2025-12-20
15,2,video_watch,2025-12-17
14,4,submission,2025-12-02
93,1,submission,2025-12-04
32,7,login,2025-12-12
22,9,forum_post,2025-12-18
56,2,video_watch,2025-12-16
96,5,download,2025-12-28
6,7,submission,2025-12-07
79,8,video_watch,2025-12-09
77,3,view,2025-12-31
70,3,view,2025-12-31
14,9,login,2025-12-21
113,10,quiz_attempt,2025-12-09
32,6,download,2025-12-22
32,3,view,2025-12-24
60,7,login,2025-12-13
56,10,quiz_attempt,2025-12-07
118,1,submission,2025-12-08
65,4,login,2025-12-28
62,9,login,2025-12-09
91,8,quiz_attempt,2025-12-04
43,1,submission,2025-12-22
105,4,video_watch,2025-12-18
5,2,forum_post,2025-12-18
79,3,login,2025-12-29
3,4,video_watch,2025-12-13
90,7,forum_post,2025-12-02
76,5,forum_post,2025-12-13
64,10,video_watch,2025-12-24
29,6,submission,2025-12-03
105,5,video_watch,2025-12-16
61,6,quiz_attempt,2025-12-09
3,3,forum_post,2025-12-22
114,6,login,2025-12-14
12,2,login,2025-12-19
19,6,submission,2025-12-09
84,10,forum_post,2025-12-03
101,10,view,2025-12-19
79,8,download,2025-12-16
60,3,login,2025-12-16
78,3,login,2025-12-09
28,7,view,2025-12-22
42,2,download,2025-12-28
15,2,view,2025-12-24
74,3,quiz_attempt,2025-12-03
106,10,view,2025-12-25
96,10,submission,2025-12-15
89,7,login,2025-12-19
50,8,view,2025-12-03
28,7,submission,2025-12-29
65,4,login,2025-12-26
56,3,submission,2025-12-21
35,1,submission,2025-12-31
19,10,download,2025-12-18
29,9,submission,2025-12-12
43,4,forum_post,2025-12-22
5,4,login,2025-12-20
74,7,quiz_attempt,2025-12-10
68,1,download,2025-12-22
95,3,view,2025-12-04
21,1,view,2025-12-04
114,6,video_watch,2025-12-01
58,8,video_watch,2025-12-13
12,5,download,2025-12-21
89,5,submission,2025-12-01
9,1,view,2025-12-14
108,7,quiz_attempt,2025-12-10
96,8,submission,2025-12-10
45,10,submission,2025-12-30
5,2,submission,2025-12-27
106,7,quiz_attempt,2025-12-14
100,5,video_watch,2025-12-11
100,1,submission,2025-12-08
60,6,forum_post,2025-12-08
29,4,login,2025-12-19
35,5,download,2025-12-14
56,8,submission,2025-12-03
62,10,forum_post,2025-12-12
88,10,forum_post,2025-12-13
22,6,view,2025-12-02
118,10,submission,2025-12-24
42,3,quiz_attempt,2025-12-12
62,3,download,2025-12-06
108,7,forum_post,2025-12-07
85,5,view,2025-12-03
105,10,quiz_attempt,2025-12-30
112,10,video_watch,2025-12-18
95,10,submission,2025-12-12
110,7,forum_post,2025-12-14
26,5,quiz_attempt,2025-12-25
6,5,forum_post,2025-12-08
5,5,video_watch,2025-12-03
5,10,login,2025-12-13
26,10,view,2025-12-27
6,5,download,2025-12-15
110,4,download,2025-12-29
12,7,quiz_attempt,2025-12-01
112,9,view,2025-12-05
22,1,download,2025-12-11
24,7,view,2025-12-20
65,4,download,2025-12-22
50,10,video_watch,2025-12-30
12,2,view,2025-12-06
113,1,video_watch,2025-12-19
45,3,login,2025-12-23
90,2,video_watch,2025-12-16
61,8,quiz_attempt,2025-12-10
50,6,view,2025-12-10
47,6,quiz_attempt,2025-12-16
77,3,login,2025-12-08
42,1,quiz_attempt,2025-12-09
96,5,submission,2025-12-30
114,3,forum_post,2025-12-20
22,10,login,2025-12-27
81,3,forum_post,2025-12-28
60,2,view,2025-12-25
62,4,forum_post,2025-12-28
108,6,video_watch,2025-12-13
60,9,forum_post,2025-12-20
91,4,quiz_attempt,2025-12-19
19,8,login,2025-12-18
96,2,download,2025-12-20
70,2,quiz_attempt,2025-12-23
38,9,quiz_attempt,2025-12-07
6,6,submission,2025-12-13
22,2,login,2025-12-08
118,1,view,2025-12-10
56,4,video_watch,2025-12-14
14,3,login,2025-12-28
26,4,quiz_attempt,2025-12-15
71,3,quiz_attempt,2025-12-14
44,2,login,2025-12-10
64,8,forum_post,2025-12-19
30,9,forum_post,2025-12-23
91,9,video_watch,2025-12-01
100,9,video_watch,2025-12-29
105,3,download,2025-12-28
57,7,video_watch,2025-12-19
9,3,video_watch,2025-12-21
74,8,submission,2025-12-29
110,2,submission,2025-12-09
68,1,quiz_attempt,2025-12-07
105,1,view,2025-12-08
38,1,view,2025-12-06
57,7,submission,2025-12-11
56,8,video_watch,2025-12-11
14,4,view,2025-12-05
50,3,download,2025-12-26
64,1,view,2025-12-01
88,6,submission,2025-12-19
113,4,view,2025-12-29
42,4,login,2025-12-08
106,5,submission,2025-12-15
37,2,forum_post,2025-12-23
75,7,video_watch,2025-12-15
38,1,submission,2025-12-28
