student_id,course_id,action,date
15,4,submission,2025-10-30
6,1,quiz_attempt,2025-10-28
57,7,login,2025-10-26
82,7,view,2025-10-06
62,10,forum_post,2025-10-16
1,4,video_watch,2025-10-22
71,9,video_watch,2025-10-15
57,6,forum_post,2025-10-12
47,1,login,2025-10-15
62,1,download,2025-10-12
106,6,forum_post,2025-10-11
7,1,quiz_attempt,2025-10-28
113,2,view,2025-10-27
43,10,download,2025-10-18
85,10,view,2025-10-16
71,9,download,2025-10-24
116,2,download,2025-10-26
9,6,view,2025-10-10
15,7,quiz_attempt,2025-10-02
23,1,quiz_attempt,2025-10-22
20,5,video_watch,2025-10-13
98,5,quiz_attempt,2025-10-28
81,2,download,2025-10-12
14,8,quiz_attempt,2025-10-24
111,7,login,2025-10-01
108,6,view,2025-10-23
32,3,download,2025-10-20
43,6,login,2025-10-04
58,6,quiz_attempt,2025-10-29
90,3,download,2025-10-07
28,4,login,2025-10-09
54,9,video_watch,2025-10-18
28,9,download,2025-10-28
84,5,download,2025-10-22
111,2,submission,2025-10-25
68,5,submission,2025-10-03
60,5,forum_post,2025-10-02
20,2,login,2025-10-31
46,2,submission,2025-10-02
61,6,submission,2025-10-18
23,5,view,2025-10-19
42,2,quiz_attempt,2025-10-06
25,10,forum_post,2025-10-28
23,1,submission,2025-10-07
30,3,forum_post,2025-10-31
82,4,submission,2025-10-01
103,5,download,2025-10-26
62,8,download,2025-10-08
78,7,view,2025-10-20
57,4,video_watch,2025-10-17
91,6,view,2025-10-13
81,10,quiz_attempt,2025-10-09
42,10,video_watch,2025-10-29
90,7,quiz_attempt,2025-10-21
71,1,login,2025-10-13
62,5,forum_post,2025-10-05
25,10,login,2025-10-31
42,3,forum_post,2025-10-02
35,4,forum_post,2025-10-02
14,7,view,2025-10-31
109,5,login,2025-10-19
46,4,forum_post,2025-10-04
64,8,view,2025-10-05
90,6,quiz_attempt,2025-10-14
105,9,forum_post,2025-10-09
53,4,video_watch,2025-10-21
12,4,submission,2025-10-12
62,4,submission,2025-10-16
102,7,login,2025-10-09
46,7,submission,2025-10-06
78,1,forum_post,2025-10-15
75,5,view,2025-10-14
85,5,view,2025-10-10
102,3,submission,2025-10-25
114,8,video_watch,2025-10-25
75,2,download,2025-10-15
6,5,forum_post,2025-10-08
89,4,forum_post,2025-10-28
102,8,submission,2025-10-09
110,8,view,2025-10-15
20,1,video_watch,2025-10-08
48,7,view,2025-10-31
82,3,login,2025-10-09
40,9,quiz_attempt,2025-10-23
43,5,video_watch,2025-10-22
103,5,forum_post,2025-10-13
106,2,download,2025-10-31
23,4,quiz_attempt,2025-10-09
42,9,video_watch,2025-10-20
75,3,forum_post,2025-10-16
75,1,view,2025-10-31
106,6,video_watch,2025-10-23
7,10,quiz_attempt,2025-10-01
67,4,view,2025-10-04
54,7,quiz_attempt,2025-10-23
96,10,view,2025-10-21
49,10,download,2025-10-19
5,2,submission,2025-10-16
47,4,quiz_attempt,2025-10-02
116,6,submission,2025-10-25
66,9,quiz_attempt,2025-10-16
35,7,download,2025-10-01
14,2,download,2025-10-29
20,4,submission,2025-10-28
68,4,submission,2025-10-14
15,2,login,2025-10-22
53,3,view,2025-10-24
109,4,quiz_attempt,2025-10-04
9,5,login,2025-10-30
81,2,quiz_attempt,2025-10-21
89,4,login,2025-10-11
66,10,login,2025-10-03
55,10,download,2025-10-24
66,1,submission,2025-10-23
102,9,view,2025-10-22
46,8,video_watch,2025-10-07
81,6,login,2025-10-03
76,10,view,2025-10-30
102,1,submission,2025-10-23
6,6,video_watch,2025-10-15
52,1,forum_post,2025-10-04
106,5,view,2025-10-06
110,4,forum_post,2025-10-02
37,4,video_watch,2025-10-07
47,3,quiz_attempt,2025-10-15
78,8,view,2025-10-20
20,1,login,2025-10-24
64,6,forum_post,2025-10-25
111,7,view,2025-10-23
1,3,submission,2025-10-13
46,3,quiz_attempt,2025-10-02
15,3,forum_post,2025-10-27
7,2,login,2025-10-25
110,4,login,2025-10-05
7,2,submission,2025-10-08
52,5,forum_post,2025-10-17
75,10,download,2025-10-11
89,3,video_watch,2025-10-20
15,10,view,2025-10-31
89,7,view,2025-10-20
53,5,quiz_attempt,2025-10-09
109,1,view,2025-10-13
91,7,video_watch,2025-10-18
113,2,video_watch,2025-10-19
85,3,login,2025-10-08
15,2,download,2025-10-16
88,10,forum_post,2025-10-24
20,1,download,2025-10-06
15,4,video_watch,2025-10-05
66,1,download,2025-10-28
84,2,view,2025-10-18
28,6,download,2025-10-18
32,5,quiz_attempt,2025-10-11
20,3,login,2025-10-14
48,4,view,2025-10-26
118,2,download,2025-10-05
53,2,submission,2025-10-24
84,2,forum_post,2025-10-25
101,8,view,2025-10-22
102,6,login,2025-10-02
114,1,video_watch,2025-10-22
93,1,login,2025-10-11
52,10,login,2025-10-03
62,8,video_watch,2025-10-04
53,9,forum_post,2025-10-12
78,10,login,2025-10-24
98,6,quiz_attempt,2025-10-13
85,9,forum_post,2025-10-10
91,5,view,2025-10-03
84,3,download,2025-10-22
84,8,quiz_attempt,2025-10-16
103,2,view,2025-10-06
108,9,download,2025-10-26
68,6,submission,2025-10-16
68,9,submission,2025-10-15
93,1,download,2025-10-02
