student_id,course_id,action,date
38,8,view,2025-04-20
77,5,video_watch,2025-04-17
77,6,forum_post,2025-04-14
44,3,login,2025-04-18
61,4,forum_post,2025-04-30
110,6,view,2025-04-01
85,2,login,2025-04-27
62,8,view,2025-04-03
84,2,forum_post,2025-04-24
52,5,forum_post,2025-04-08
7,5,quiz_attempt,2025-04-15
47,2,video_watch,2025-04-06
78,5,quiz_attempt,2025-04-26
105,7,forum_post,2025-04-04
52,1,login,2025-04-28
36,3,quiz_attempt,2025-04-12
18,10,quiz_attempt,2025-04-29
94,6,video_watch,2025-04-11
28,2,submission,2025-04-13
7,5,video_watch,2025-04-13
110,7,forum_post,2025-04-29
113,2,view,2025-04-23
118,3,login,2025-04-14
110,10,forum_post,2025-04-15
28,10,submission,2025-04-25
109,10,login,2025-04-28
81,8,submission,2025-04-04
11,8,login,2025-04-03
87,6,login,2025-04-23
79,10,forum_post,2025-04-19
60,6,download,2025-04-17
52,7,forum_post,2025-04-24
95,8,quiz_attempt,2025-04-22
58,3,video_watch,2025-04-27
116,10,login,2025-04-01
45,9,video_watch,2025-04-16
61,3,login,2025-04-25
16,6,view,2025-04-11
15,1,download,2025-04-08
4,7,submission,2025-04-27
65,2,submission,2025-04-15
62,8,login,2025-04-28
61,8,quiz_attempt,2025-04-04
61,1,login,2025-04-13
11,1,download,2025-04-18
37,2,video_watch,2025-04-20
101,9,download,2025-04-07
7,6,quiz_attempt,2025-04-27
47,4,video_watch,2025-04-15
76,9,video_watch,2025-04-20
29,6,forum_post,2025-04-15
48,2,video_watch,2025-04-22
60,1,quiz_attempt,2025-04-12
44,9,download,2025-04-12
38,1,view,2025-04-16
36,7,login,2025-04-09
77,4,login,2025-04-30
72,4,submission,2025-04-27
66,6,login,2025-04-25
75,1,forum_post,2025-04-27
23,8,submission,2025-04-22
112,3,submission,2025-04-01
79,1,download,2025-04-30
21,10,submission,2025-04-30
84,3,forum_post,2025-04-19
88,3,login,2025-04-13
19,9,submission,2025-04-14
95,5,submission,2025-04-11
44,8,video_watch,2025-04-05
36,7,download,2025-04-23
84,5,video_watch,2025-04-23
4,6,forum_post,2025-04-24
4,4,view,2025-04-07
44,6,forum_post,2025-04-05
88,9,download,2025-04-23
19,2,video_watch,2025-04-12
116,8,download,2025-04-19
75,9,quiz_attempt,2025-04-29
68,1,download,2025-04-04
9,7,view,2025-04-02
118,4,quiz_attempt,2025-04-25
45,5,forum_post,2025-04-09
64,1,forum_post,2025-04-26
44,4,video_watch,2025-04-18
22,6,video_watch,2025-04-15
38,10,video_watch,2025-04-22
116,4,forum_post,2025-04-21
116,7,view,2025-04-17
82,1,submission,2025-04-13
75,6,download,2025-04-02
85,5,view,2025-04-20
18,4,forum_post,2025-04-23
93,10,download,2025-04-24
77,4,quiz_attempt,2025-04-15
88,2,view,2025-04-06
84,2,submission,2025-04-02
68,5,download,2025-04-09
81,3,download,2025-04-28
24,1,quiz_attempt,2025-04-15
100,1,view,2025-04-30
19,10,login,2025-04-25
101,8,video_watch,2025-04-19
4,6,login,2025-04-26
105,9,view,2025-04-06
103,2,video_watch,2025-04-17
45,7,download,2025-04-18
43,2,quiz_attempt,2025-04-08
55,6,quiz_attempt,2025-04-12
44,4,video_watch,2025-04-20
79,8,download,2025-04-27
85,2,forum_post,2025-04-12
26,4,forum_post,2025-04-20
