student_id,course_id,action,date
45,9,quiz_attempt,2025-05-13
112,10,submission,2025-05-07
87,6,quiz_attempt,2025-05-19
102,7,forum_post,2025-05-30
99,2,download,2025-05-01
112,9,submission,2025-05-28
76,5,login,2025-05-12
63,1,login,2025-05-23
57,6,login,2025-05-28
55,1,view,2025-05-14
38,7,forum_post,2025-05-11
37,7,submission,2025-05-14
114,4,forum_post,2025-05-06
111,3,view,2025-05-18
56,6,video_watch,2025-05-14
30,5,video_watch,2025-05-22
76,3,login,2025-05-03
82,1,view,2025-05-24
103,7,view,2025-05-03
116,7,video_watch,2025-05-15
72,7,download,2025-05-06
53,9,submission,2025-05-18
45,7,quiz_attempt,2025-05-08
16,7,download,2025-05-01
22,8,video_watch,2025-05-24
35,9,quiz_attempt,2025-05-14
114,10,quiz_attempt,2025-05-02
60,10,submission,2025-05-23
3,2,download,2025-05-16
5,3,forum_post,2025-05-24
98,5,submission,2025-05-17
5,9,download,2025-05-03
66,8,forum_post,2025-05-24
46,9,video_watch,2025-05-19
110,10,login,2025-05-29
6,9,video_watch,2025-05-01
111,8,download,2025-05-29
111,10,forum_post,2025-05-11
74,6,video_watch,2025-05-10
68,3,login,2025-05-23
24,5,forum_post,2025-05-26
78,5,login,2025-05-21
111,10,view,2025-05-19
61,5,video_watch,2025-05-24
23,1,quiz_attempt,2025-05-16
5,3,download,2025-05-03
65,5,view,2025-05-20
65,5,video_watch,2025-05-09
7,2,download,2025-05-06
38,3,forum_post,2025-05-15
3,3,quiz_attempt,2025-05-26
35,8,view,2025-05-26
98,1,quiz_attempt,2025-05-03
47,10,video_watch,2025-05-05
94,7,video_watch,2025-05-13
35,8,forum_post,2025-05-21
100,4,download,2025-05-24
99,1,forum_post,2025-05-09
101,1,view,2025-05-15
4,8,quiz_attempt,2025-05-16
90,4,submission,2025-05-22
56,8,quiz_attempt,2025-05-05
98,7,login,2025-05-10
45,7,forum_post,2025-05-11
98,1,login,2025-05-30
90,6,video_watch,2025-05-14
112,5,quiz_attempt,2025-05-09
44,2,quiz_attempt,2025-05-21
43,7,submission,2025-05-25
35,10,video_watch,2025-05-07
89,6,forum_post,2025-05-23
16,6,download,2025-05-01
7,2,login,2025-05-14
58,9,login,2025-05-22
45,6,view,2025-05-24
55,5,view,2025-05-02
52,10,login,2025-05-02
24,4,download,2025-05-21
70,2,login,2025-05-28
72,3,submission,2025-05-22
82,10,video_watch,2025-05-31
16,2,forum_post,2025-05-06
18,5,submission,2025-05-22
46,8,quiz_attempt,2025-05-25
105,6,quiz_attempt,2025-05-06
46,5,video_watch,2025-05-02
37,7,quiz_attempt,2025-05-02
77,5,view,2025-05-15
85,8,view,2025-05-20
88,3,forum_post,2025-05-16
79,3,download,2025-05-25
15,4,download,2025-05-21
79,8,forum_post,2025-05-09
79,1,login,2025-05-03
22,5,video_watch,2025-05-15
108,8,view,2025-05-21
48,1,login,2025-05-22
56,5,view,2025-05-23
64,7,download,2025-05-01
25,8,submission,2025-05-14
4,2,download,2025-05-08
40,7,forum_post,2025-05-27
49,2,download,2025-05-18
4,1,forum_post,2025-05-31
82,2,quiz_attempt,2025-05-18
6,2,video_watch,2025-05-15
68,4,view,2025-05-18
19,7,forum_post,2025-05-07
102,7,login,2025-05-21
54,8,login,2025-05-29
50,8,forum_post,2025-05-07
116,1,view,2025-05-01
38,4,submission,2025-05-13
85,9,forum_post,2025-05-10
94,9,video_watch,2025-05-26
45,1,login,2025-05-11
42,6,video_watch,2025-05-24
19,7,login,2025-05-07
28,9,submission,2025-05-31
90,3,forum_post,2025-05-19
33,2,login,2025-05-24
47,8,forum_post,2025-05-01
111,10,login,2025-05-08
28,3,login,2025-05-06
50,1,quiz_attempt,2025-05-27
58,8,download,2025-05-06
38,2,video_watch,2025-05-27
79,2,submission,2025-05-20
112,4,login,2025-05-26
84,7,quiz_attempt,2025-05-26
4,6,login,2025-05-22
22,9,view,2025-05-11
1,1,download,2025-05-06
64,2,login,2025-05-09
47,7,view,2025-05-23
3,9,view,2025-05-15
66,10,login,2025-05-05
58,10,submission,2025-05-25
113,1,submission,2025-05-03
40,1,view,2025-05-30
81,10,quiz_attempt,2025-05-14
111,3,view,2025-05-05
48,5,download,2025-05-15
96,4,view,2025-05-20
60,10,view,2025-05-23
94,10,login,2025-05-21
102,6,submission,2025-05-01
57,4,view,2025-05-04
98,2,download,2025-05-12
114,9,view,2025-05-15
50,4,quiz_attempt,2025-05-02
26,2,video_watch,2025-05-05
111,8,view,2025-05-06
19,1,forum_post,2025-05-12
55,4,submission,2025-05-09
64,10,video_watch,2025-05-29
53,1,login,2025-05-24
61,9,view,2025-05-06
52,8,download,2025-05-04
46,4,forum_post,2025-05-15
38,10,quiz_attempt,2025-05-14
84,6,view,2025-05-25
101,6,view,2025-05-04
35,7,video_watch,2025-05-07
37,4,login,2025-05-16
43,8,login,2025-05-29
15,3,view,2025-05-30
112,8,view,2025-05-13
3,3,submission,2025-05-24
26,6,quiz_attempt,2025-05-07
64,3,login,2025-05-23
78,1,quiz_attempt,2025-05-05
101,8,submission,2025-05-14
100,6,view,2025-05-29
68,10,view,2025-05-26
48,10,view,2025-05-19
63,4,login,2025-05-14
89,8,video_watch,2025-05-07
38,8,video_watch,2025-05-15
65,1,forum_post,2025-05-14
66,4,quiz_attempt,2025-05-14
43,4,download,2025-05-31
30,10,login,2025-05-14
19,1,submission,2025-05-24
36,1,submission,2025-05-17
88,8,video_watch,2025-05-26
58,8,submission,2025-05-08
5,9,video_watch,2025-05-01
96,4,view,2025-05-12
68,4,forum_post,2025-05-03
108,8,forum_post,2025-05-10
113,8,video_watch,2025-05-19
