student_id,course_id,action,date
47,6,submission,2026-01-01
96,5,login,2026-01-06
110,9,view,2026-01-18
29,2,download,2026-01-04
52,2,forum_post,2026-01-06
90,6,download,2026-01-01
74,7,login,2026-01-29
50,1,submission,2026-01-20
5,4,login,2026-01-09
112,7,login,2026-01-02
58,3,download,2026-01-08
22,3,submission,2026-01-03
55,2,forum_post,2026-01-29
5,4,view,2026-01-19
112,2,quiz_attempt,2026-01-03
91,1,forum_post,2026-01-29
99,9,forum_post,2026-01-12
96,8,forum_post,2026-01-14
111,6,view,2026-01-31
99,5,submission,2026-01-24
40,5,forum_post,2026-01-06
43,8,submission,2026-01-08
63,7,video_watch,2026-01-31
55,2,download,2026-01-03
29,4,login,2026-01-12
30,4,forum_post,2026-01-10
64,3,quiz_attempt,2026-01-08
36,9,submission,2026-01-03
64,7,download,2026-01-06
26,6,video_watch,2026-01-04
91,8,forum_post,2026-01-31
35,7,submission,2026-01-01
49,7,video_watch,2026-01-14
114,6,forum_post,2026-01-26
8,3,video_watch,2026-01-05
106,2,download,2026-01-29
25,7,video_watch,2026-01-18
25,9,video_watch,2026-01-28
56,10,quiz_attempt,2026-01-16
113,2,forum_post,2026-01-06
32,1,forum_post,2026-01-07
103,1,login,2026-01-14
14,9,quiz_attempt,2026-01-17
20,8,quiz_attempt,2026-01-05
91,4,quiz_attempt,2026-01-28
56,4,quiz_attempt,2026-01-02
79,7,forum_post,2026-01-25
81,9,view,2026-01-31
109,3,login,2026-01-11
111,5,download,2026-01-24
57,3,quiz_attempt,2026-01-09
54,3,login,2026-01-13
106,5,forum_post,2026-01-27
33,2,login,2026-01-22
30,4,download,2026-01-18
58,9,view,2026-01-15
4,1,video_watch,2026-01-22
112,4,quiz_attempt,2026-01-08
66,10,video_watch,2026-01-10
65,9,video_watch,2026-01-06
45,9,download,2026-01-09
52,9,login,2026-01-13
8,5,video_watch,2026-01-25
116,6,video_watch,2026-01-04
110,1,view,2026-01-03
26,6,quiz_attempt,2026-01-07
106,2,video_watch,2026-01-24
35,4,video_watch,2026-01-01
37,7,login,2026-01-10
102,7,login,2026-01-27
11,8,view,2026-01-04
65,7,login,2026-01-02
21,3,login,2026-01-23
21,2,download,2026-01-15
6,10,download,2026-01-20
9,2,login,2026-01-26
106,1,login,2026-01-07
63,8,video_watch,2026-01-04
11,2,video_watch,2026-01-23
30,2,download,2026-01-27
113,9,submission,2026-01-02
14,7,view,2026-01-25
57,10,video_watch,2026-01-02
65,5,login,2026-01-19
74,8,video_watch,2026-01-17
29,6,login,2026-01-21
37,2,view,2026-01-31
25,6,view,2026-01-11
102,3,forum_post,2026-01-04
116,8,view,2026-01-18
102,8,download,2026-01-24
75,8,view,2026-01-25
113,10,video_watch,2026-01-02
71,8,login,2026-01-31
52,2,submission,2026-01-01
6,9,login,2026-01-25
77,3,view,2026-01-29
21,10,video_watch,2026-01-19
114,5,submission,2026-01-16
37,9,view,2026-01-16
66,4,login,2026-01-15
52,9,video_watch,2026-01-04
75,3,video_watch,2026-01-10
6,1,forum_post,2026-01-24
6,6,video_watch,2026-01-12
113,9,login,2026-01-01
38,5,forum_post,2026-01-28
53,4,video_watch,2026-01-25
88,4,submission,2026-01-31
35,3,video_watch,2026-01-04
94,10,login,2026-01-26
114,10,forum_post,2026-01-25
81,9,quiz_attempt,2026-01-28
61,5,submission,2026-01-22
