student_id,course_id,action,date
56,3,video_watch,2025-08-15
46,2,forum_post,2025-08-23
102,8,submission,2025-08-16
118,2,video_watch,2025-08-05
99,2,quiz_attempt,2025-08-26
84,4,forum_post,2025-08-03
30,3,download,2025-08-11
99,8,forum_post,2025-08-24
93,2,forum_post,2025-08-23
114,1,submission,2025-08-04
56,6,view,2025-08-27
43,1,forum_post,2025-08-21
36,4,view,2025-08-19
77,4,forum_post,2025-08-07
118,8,view,2025-08-16
54,8,quiz_attempt,2025-08-05
35,2,download,2025-08-28
19,1,submission,2025-08-03
68,9,download,2025-08-07
50,1,submission,2025-08-23
118,10,submission,2025-08-21
37,4,forum_post,2025-08-12
95,9,forum_post,2025-08-31
54,5,video_watch,2025-08-08
46,8,submission,2025-08-26
58,10,quiz_attempt,2025-08-18
95,5,login,2025-08-08
29,5,submission,2025-08-15
30,4,forum_post,2025-08-14
29,3,submission,2025-08-31
114,2,quiz_attempt,2025-08-23
58,3,video_watch,2025-08-29
95,8,download,2025-08-14
6,1,quiz_attempt,2025-08-09
116,4,video_watch,2025-08-26
89,1,download,2025-08-25
30,5,forum_post,2025-08-11
89,7,video_watch,2025-08-15
22,7,quiz_attempt,2025-08-30
55,5,submission,2025-08-24
45,6,forum_post,2025-08-27
15,5,submission,2025-08-14
45,10,view,2025-08-18
74,2,download,2025-08-20
5,3,download,2025-08-18
61,1,video_watch,2025-08-13
108,6,quiz_attempt,2025-08-25
91,2,forum_post,2025-08-02
56,4,quiz_attempt,2025-08-18
35,3,video_watch,2025-08-18
58,4,quiz_attempt,2025-08-26
53,6,quiz_attempt,2025-08-14
19,9,forum_post,2025-08-08
36,1,video_watch,2025-08-01
75,2,download,2025-08-13
68,1,view,2025-08-10
4,1,view,2025-08-21
24,1,quiz_attempt,2025-08-24
102,7,forum_post,2025-08-13
62,5,video_watch,2025-08-03
101,2,download,2025-08-24
96,1,login,2025-08-24
26,10,view,2025-08-04
106,7,view,2025-08-27
66,5,video_watch,2025-08-11
22,9,forum_post,2025-08-01
4,5,submission,2025-08-07
18,5,forum_post,2025-08-19
52,7,quiz_attempt,2025-08-14
108,4,submission,2025-08-18
99,8,quiz_attempt,2025-08-30
8,9,view,2025-08-13
61,8,forum_post,2025-08-13
38,9,forum_post,2025-08-04
7,4,download,2025-08-01
58,4,submission,2025-08-12
95,10,login,2025-08-21
48,6,view,2025-08-26
84,2,download,2025-08-06
74,8,download,2025-08-08
84,3,submission,2025-08-20
52,9,forum_post,2025-08-27
110,4,login,2025-08-25
78,5,submission,2025-08-10
94,3,login,2025-08-11
110,10,submission,2025-08-28
12,5,forum_post,2025-08-07
43,8,download,2025-08-16
114,4,quiz_attempt,2025-08-15
95,9,download,2025-08-28
84,2,submission,2025-08-23
101,7,view,2025-08-25
36,3,download,2025-08-24
102,3,view,2025-08-15
29,1,submission,2025-08-16
11,9,submission,2025-08-05
91,7,submission,2025-08-01
46,2,submission,2025-08-10
90,9,quiz_attempt,2025-08-20
38,10,forum_post,2025-08-06
32,5,download,2025-08-22
74,10,forum_post,2025-08-12
56,10,quiz_attempt,2025-08-16
79,4,quiz_attempt,2025-08-30
67,3,download,2025-08-23
52,1,quiz_attempt,2025-08-14
50,3,submission,2025-08-03
35,2,download,2025-08-15
5,2,login,2025-08-20
79,10,view,2025-08-03
100,9,view,2025-08-12
36,4,quiz_attempt,2025-08-10
22,10,forum_post,2025-08-10
38,10,video_watch,2025-08-13
85,9,download,2025-08-21
35,2,download,2025-08-05
14,4,quiz_attempt,2025-08-06
118,10,login,2025-08-05
56,10,forum_post,2025-08-25
65,6,download,2025-08-25
106,10,quiz_attempt,2025-08-31
52,4,view,2025-08-01
71,4,login,2025-08-30
32,3,view,2025-08-16
12,6,login,2025-08-29
55,3,download,2025-08-26
111,7,forum_post,2025-08-16
30,5,download,2025-08-25
102,4,download,2025-08-13
77,7,forum_post,2025-08-16
98,5,video_watch,2025-08-17
114,9,login,2025-08-29
66,4,view,2025-08-31
99,3,video_watch,2025-08-14
43,8,submission,2025-08-23
85,2,download,2025-08-29
21,6,view,2025-08-01
87,8,video_watch,2025-08-22
100,7,view,2025-08-20
43,4,submission,2025-08-12
50,1,view,2025-08-15
87,9,view,2025-08-01
106,5,quiz_attempt,2025-08-04
38,5,download,2025-08-30
36,10,quiz_attempt,2025-08-02
99,8,submission,2025-08-02
85,5,forum_post,2025-08-02
70,1,video_watch,2025-08-23
52,10,forum_post,2025-08-15
68,3,submission,2025-08-24
26,2,login,2025-08-12
72,10,forum_post,2025-08-05
50,3,login,2025-08-14
102,1,submission,2025-08-21
113,6,login,2025-08-28
26,5,video_watch,2025-08-07
61,6,video_watch,2025-08-22
114,3,download,2025-08-24
87,9,login,2025-08-31
3,7,video_watch,2025-08-22
113,2,view,2025-08-27
116,3,forum_post,2025-08-09
84,3,submission,2025-08-02
99,10,view,2025-08-23
116,7,view,2025-08-21
12,5,quiz_attempt,2025-08-18
100,2,quiz_attempt,2025-08-15
110,2,download,2025-08-30
79,2,login,2025-08-30
108,3,forum_post,2025-08-03
54,6,download,2025-08-21
61,3,video_watch,2025-08-01
19,6,submission,2025-08-03
24,5,video_watch,2025-08-22
76,3,quiz_attempt,2025-08-02
77,5,view,2025-08-09
67,10,quiz_attempt,2025-08-14
45,4,quiz_attempt,2025-08-29
35,3,quiz_attempt,2025-08-09
111,5,login,2025-08-16
98,10,quiz_attempt,2025-08-12
56,8,video_watch,2025-08-21
11,1,video_watch,2025-08-19
65,3,download,2025-08-19
74,7,quiz_attempt,2025-08-21
25,4,quiz_attempt,2025-08-23
116,9,video_watch,2025-08-24
90,2,download,2025-08-25
74,5,view,2025-08-15
118,1,login,2025-08-17
54,8,view,2025-08-15
106,6,quiz_attempt,2025-08-19
77,10,login,2025-08-11
14,6,video_watch,2025-08-29
36,3,submission,2025-08-16
5,6,forum_post,2025-08-29
18,3,quiz_attempt,2025-08-10
53,8,download,2025-08-06
61,8,video_watch,2025-08-20
88,10,download,2025-08-23
21,7,submission,2025-08-27
24,5,forum_post,2025-08-12
47,6,submission,2025-08-22
3,5,login,2025-08-30
71,9,login,2025-08-14
22,5,download,2025-08-13
106,1,view,2025-08-17
11,5,download,2025-08-31
75,4,download,2025-08-25
67,3,forum_post,2025-08-11
55,2,quiz_attempt,2025-08-26
32,6,submission,2025-08-13
11,8,login,2025-08-22
32,4,view,2025-08-10
48,2,view,2025-08-08
74,7,login,2025-08-24
24,3,forum_post,2025-08-18
38,1,submission,2025-08-06
100,2,submission,2025-08-18
58,4,submission,2025-08-22
77,8,forum_post,2025-08-08
18,7,view,2025-08-11
67,7,video_watch,2025-08-11
25,7,download,2025-08-13
8,2,quiz_attempt,2025-08-16
106,1,view,2025-08-29
66,3,video_watch,2025-08-08
38,6,quiz_attempt,2025-08-17
12,10,download,2025-08-25
58,2,forum_post,2025-08-08
67,8,view,2025-08-02
19,5,submission,2025-08-03
94,7,forum_post,2025-08-06
22,3,quiz_attempt,2025-08-10
65,8,login,2025-08-09
96,3,view,2025-08-13
56,2,submission,2025-08-26
84,6,forum_post,2025-08-24
18,7,video_watch,2025-08-26
36,3,quiz_attempt,2025-08-05
70,9,submission,2025-08-22
88,1,submission,2025-08-21
3,7,video_watch,2025-08-02
4,7,quiz_attempt,2025-08-24
